Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-06-29,285.1816101074219,285.32210640285064,280.00177039109366,282.3247472879432,79773300
2020-06-30,288.83465576171875,290.5581722639838,284.5821487796647,284.74136838555614,113394800
2020-07-01,290.8578796386719,292.1411553222898,289.4997107135446,289.96805073983813,72396500
2020-07-02,292.4595947265625,295.7098753370063,291.78518401074354,294.34230201160415,69344200
2020-07-06,296.97442626953125,297.56453933000677,295.5787820114098,296.3374906362472,61713800
2020-07-07,293.9114685058594,297.41464278802863,293.5274262504825,295.410162321055,82910000
2020-07-08,296.1594543457031,296.27185136402693,292.8998264735008,294.68885999049303,54638600
2020-07-09,294.4735107421875,297.021281898887,291.0077827459061,296.77773591211417,83354200
2020-07-10,297.480224609375,297.75186983774114,292.95607237868205,294.4079150755898,57550400
2020-07-13,294.9043273925781,302.2759944095166,294.2392925972862,299.8593725900978,102997500
2020-07-14,298.7259826660156,299.5127903949357,292.2441448250976,293.4618173277874,93657000
2020-07-15,301.4704895019531,302.58514108410617,299.053838887541,301.9950280600007,87196500
2020-07-16,300.4775695800781,300.93653360894797,298.8852022287936,299.5408896287822,54622500
2020-07-17,301.3487548828125,302.1449387693142,299.49411779739563,301.4986271449361,62774900
2020-07-20,303.7840576171875,304.54276611327987,300.318330261177,301.07703875726935,56308800
2020-07-21,304.43035888671875,306.22876837821946,303.42810448243677,305.779180297946,57292200
2020-07-22,306.1632385253906,306.481734908923,303.9526872481221,304.0650842845653,57792900
2020-07-23,302.5101623535156,306.5098042157516,301.12389425924033,305.7979182742342,75738000
2020-07-24,300.5619201660156,301.6016213737728,299.0351270034531,300.6274946345792,73766600
2020-07-27,302.75372314453125,302.93169463863757,300.4588456164485,301.2644053137518,48293000
2020-07-28,300.8335266113281,303.14712734269153,300.5337821524394,302.01372396724446,57495000
2020-07-29,304.5334167480469,305.1048064493569,301.68590135978343,301.72337656606777,48454200
2020-07-30,303.44683837890625,303.8683558040741,299.40040258923534,301.5172799065286,61861700
2020-07-31,305.84478759765625,305.9478372768852,300.9834154068813,305.26405048719454,84986800
2020-08-03,307.9710693359375,308.74850126985285,306.978190680475,307.53082852944306,53077900
2020-08-04,309.16064453125,309.16064453125,307.0999367904349,307.0999367904349,41917900
2020-08-05,311.080810546875,311.34310841351856,310.20970492480694,310.4813501543965,42697700
2020-08-06,313.1601867675781,313.28195973146825,310.1628281585101,310.4906718493214,43679400
2020-08-07,313.38507080078125,313.67543934763614,311.25878865968497,312.17674545680563,57308300
2020-08-10,314.3217468261719,314.50906569433704,311.8769969101292,313.8440308297158,44282100
2020-08-11,311.72711181640625,316.1669947285276,310.9871551520584,315.52068320179865,69601100
2020-08-12,316.0733642578125,316.860172183845,314.17190462359787,314.20000388577006,53774400
2020-08-13,315.5019226074219,316.8320208303793,314.565242575403,315.2958518569695,41816100
2020-08-14,315.51129150390625,316.05458191805104,314.3685407469734,315.10852595958863,47260400
2020-08-17,316.5135192871094,316.91628479746487,315.52064084589654,316.5416185416643,35481000
2020-08-18,317.1973571777344,317.62822201225964,315.2958691665476,316.9163360015772,38733900
2020-08-19,315.8765869140625,318.10586116291836,315.3051972855298,317.58132268257543,68054200
2020-08-20,316.8601379394531,317.34720129286933,313.99389916681145,314.12501951437406,42207800
2020-08-21,317.9841613769531,318.2089554471391,316.17634711185,316.5229427503298,55106600
2020-08-24,321.2063903808594,321.2813122202107,317.9561089068266,320.45702906128884,48588700
2020-08-25,322.3303527832031,322.4146505623299,320.5974888739316,321.7777149521224,38463400
2020-08-26,325.5618591308594,325.8334757367222,322.37715299785725,322.9297907416108,50790200
2020-08-27,326.2737731933594,327.744367840277,324.58776041365843,326.44239733949644,58034100
2020-08-28,328.3812561035156,328.51240502213,326.1051306036052,327.3134557864188,48588900
2020-08-31,327.1917419433594,329.05572630048107,326.95757190511955,328.1658973062957,66099200
2020-09-01,330.2733459472656,330.37636701770504,327.1260865475843,328.03466721459796,54908700
2020-09-02,335.0505065917969,336.0340093313656,331.05086399107444,332.212366834093,69540000
2020-09-03,323.5199279785156,333.814032319455,320.89720675396404,333.3363163588147,148011100
2020-09-04,320.8785095214844,325.80542742188834,313.6660612993287,324.21308839902326,139156300
2020-09-08,312.1112060546875,320.94412219609876,311.80211416160853,315.3895868031792,114465300
2020-09-09,318.2745361328125,320.77545596812945,315.2958717185991,316.176353290978,91462300
2020-09-10,312.7481689453125,320.84107109300925,311.77401352334135,320.17603614796514,90569500
2020-09-11,312.9073181152344,315.63306034199246,310.04107960569604,314.5558840604034,84680200
2020-09-14,317.0287780761719,318.82721666936453,313.0572631054365,316.12019712274855,65605700
2020-09-15,318.6304931640625,320.36332854055274,317.0381255051584,319.520322138572,52920900
2020-09-16,317.36590576171875,321.3374195804574,317.08488462715303,319.88557710007984,82096000
2020-09-17,314.57464599609375,316.316885872113,311.90510195465646,312.43901647998564,91523300
2020-09-18,310.9530944824219,315.5047710780121,308.4327496129001,315.39192409872584,105877900
2020-09-21,307.49224853515625,307.6427207058514,302.5644069183266,306.29791334853064,99450800
2020-09-22,310.6238708496094,311.1881343231044,306.4483613252319,308.99694608558497,63612100
2020-09-23,303.42022705078125,311.47030232000276,302.9123870189486,311.1881562135915,93112200
2020-09-24,304.2288818359375,307.3322870796071,300.74928190850494,302.0847041567635,76681300
2020-09-25,309.1473693847656,309.9467114212455,302.47972833115443,303.3637055703335,71069400
2020-09-28,314.28216552734375,315.00628597643316,312.3636811367021,313.3699476812692,64584600
2020-09-29,312.570556640625,314.82758176075873,311.8652344968562,314.0752496205913,51304000
2020-09-30,314.94049072265625,318.1379457060093,313.05021799354,313.24770017878615,104081100
2020-10-01,316.9624328613281,318.5611461251778,315.0533617259181,317.57370642396586,88698700
2020-10-02,313.9530334472656,316.93420808967863,311.4609005945683,311.94052890382466,89431100
2020-10-05,319.5204162597656,319.7084849871667,315.9938047500689,316.0408147570097,45713100
2020-10-06,314.97808837890625,321.78681840052997,314.46086356342454,319.6614382576316,90128900
2020-10-07,320.46075439453125,321.27892343897173,317.94979508952423,317.97800682555214,56999600
2020-10-08,323.30084228515625,323.36667923601556,321.495205073598,322.4262497653275,45242500
2020-10-09,326.1881408691406,326.65835585419063,324.3449061636451,324.9749781718109,59528600
2020-10-12,331.435546875,332.93082626872297,328.26630419462845,328.76473065920277,80388500
2020-10-13,329.2726135253906,331.4732152992231,328.29455872603177,331.29453138300465,73255500
2020-10-14,327.20367431640625,330.96539283684797,326.460755572356,329.85569276123,57727900
2020-10-15,326.7992858886719,327.2882989486371,322.6896131300133,323.2350496699886,60357700
2020-10-16,326.60186767578125,329.85574669206915,326.423183720875,328.17236934304447,89501900
2020-10-19,321.6363525390625,328.52027573877194,320.7241346340977,327.8807904671524,68425600
2020-10-20,322.92474365234375,326.2162474869043,322.2288348826344,322.99996539786537,60051900
2020-10-21,322.31341552734375,325.07828057613625,322.0030577179887,322.87765027229653,63575000
2020-10-22,324.0813903808594,324.67386554712687,320.35729766384543,322.52968747373944,55399300
2020-10-23,325.1816711425781,325.3791532772563,322.68953901573855,325.32272981020543,49143900
2020-10-26,319.1723327636719,322.54847070622304,315.6268957254016,321.7491000140609,91473000
2020-10-27,318.0721130371094,319.85892360783623,317.855803888688,319.520382714274,65994100
2020-10-28,307.20074462890625,318.1003205345294,306.70231807583235,312.3166840829194,127094300
2020-10-29,310.3229675292969,313.5392206665911,305.7242530422314,307.4358417899511,90597700
2020-10-30,307.087890625,310.050238134769,303.3825956929018,308.72422895047293,120287300
2020-11-02,310.5298767089844,312.5611794632843,307.7461843278693,310.5298767089844,86068300
2020-11-03,316.0125427246094,318.1002974880372,310.6144862541493,313.81194100634207,93294200
2020-11-04,323.0752258300781,327.2131107529394,319.36051705067456,320.5548524328375,126959700
2020-11-05,329.3760070800781,331.2098560191429,328.0782098246944,328.4355776138151,82039700
2020-11-06,329.3007507324219,330.570336118336,326.94026383636964,329.0844416460545,74973000
2020-11-09,333.43865966796875,342.6736836488566,332.96844494836705,342.28810413482773,172304200
2020-11-10,332.94970703125,334.02178186242475,329.6299916572221,332.43245352617004,85552000
2020-11-11,335.4230651855469,336.260032673423,333.90895848329126,335.1691308052455,58649000
2020-11-12,332.1690673828125,335.46998383069985,330.3352472336971,334.3978805161412,67546200
2020-11-13,336.7677917480469,337.52012382811284,333.579722137074,334.106360333046,62892200
2020-11-16,340.9715576171875,341.16903979187896,338.16906715410846,339.4762780381147,74541100
2020-11-17,339.1377258300781,340.3603015589505,336.99354743904127,338.5264523154592,66111000
2020-11-18,335.0562438964844,339.965287368294,335.01861867802916,339.41043736951883,70591300
2020-11-19,336.46685791015625,336.843023961899,333.05309430882124,334.4167285334726,59940900
2020-11-20,334.162841796875,336.4104823480211,334.08762005566564,336.2035866851526,70417300
2020-11-23,336.16595458984375,337.4449537613201,333.73024538566943,335.99668415085875,63230600
2020-11-24,341.5827941894531,342.13764413433756,337.88691325000633,338.7520922930149,62415900
2020-11-25,341.0561828613281,341.52639763469347,339.9464828840976,341.4981858962768,45330900
2020-11-27,342.0060729980469,342.4856726171936,340.9809793952295,342.16592997121705,28514100
2020-11-30,340.4919128417969,341.48876584617994,337.7740864278487,341.21603324697884,83872700
2020-12-01,344.2160949707031,345.7772118368834,343.19102996271783,343.7929187928958,74231400
2020-12-02,344.9401550292969,345.10001197745703,342.5044459927791,343.0875077089051,45927000
2020-12-03,344.84619140625,346.2568360479512,343.72707769452927,344.83677792475424,62882000
2020-12-04,347.81787109375,347.81787109375,345.3445368117168,345.4385855056391,50749900
2020-12-07,347.1031188964844,347.6015453808935,345.81473508016063,347.03728194391715,48944300
2020-12-08,348.11883544921875,348.69248372575174,345.7677614641485,345.81477146399646,42458900
2020-12-09,344.9965515136719,348.9463380072641,344.1501707435899,348.78648107161064,74098300
2020-12-10,344.88372802734375,345.9463892767169,342.72072291265704,343.6047289569812,57735400
2020-12-11,344.4793701171875,344.89316146012175,341.62048463826864,343.1627743440492,57698600
2020-12-14,342.9370422363281,347.77083518668377,342.758358326332,346.67996216725686,69216200
2020-12-15,347.5734558105469,347.5734558105469,344.1220944222844,345.5139121964464,63865300
2020-12-16,348.11883544921875,349.04985156342383,346.8962597572021,347.7896793513822,58420500
2020-12-17,350.06549072265625,350.27238637413245,348.94637724871234,349.7833733341127,64119500
2020-12-18,348.6676940917969,350.5282385324698,346.6277040841073,350.3582465706541,136542300
2020-12-21,347.4210205078125,357.4320711371788,341.91495851374253,344.6916091122377,96386700
2020-12-22,346.8355407714844,347.8649751450393,345.6927784040661,347.7516471511759,47949000
2020-12-23,347.1471862792969,349.08327322887294,346.81662711615803,347.8177293894569,46201400
2020-12-24,348.4977111816406,348.5260431760125,347.03384343581655,347.6288153176249,26457900
2020-12-28,351.49163818359375,351.8882861556867,350.45275022006433,351.08550778286985,39000400
2020-12-29,350.821044921875,353.21992628820846,350.22604417784225,353.04048070439,53680500
2020-12-30,351.32159423828125,352.3699357394344,350.9249462923084,351.652153407905,49455300
2020-12-31,353.10662841796875,353.8432892062716,350.6038724591175,351.12330204270035,78520700
2021-01-04,348.2994079589844,354.58937048174835,344.5499867633749,354.4571352854946,110210800
2021-01-05,350.69818115234375,351.8031863926098,347.6004253887988,347.64766458619033,66426200
2021-01-06,352.7949523925781,356.034398005617,348.611097202579,349.1683123993127,107997700
2021-01-07,358.0365295410156,358.79206857677997,355.02376935911104,355.20321492394925,68766800
2021-01-08,360.0765380859375,360.293740438384,356.14767148910244,359.4437517738404,71677200
2021-01-11,357.6492919921875,359.43426514151935,356.73318581674204,356.8559673900438,51034700
2021-01-12,357.7248840332031,358.75431832018006,355.4487842746329,357.8382408395049,52547700
2021-01-13,358.688232421875,359.69875950492474,356.85601980188494,357.6493445205451,45303600
2021-01-14,357.4320983886719,359.95376124273423,357.0921144471634,359.44375650850293,49989100
2021-01-15,354.8255615234375,356.6010817207229,352.9366844939212,355.78887843257945,107160000
2021-01-19,357.6115417480469,358.15933207970585,355.8171148166169,357.31876819290676,51233300
2021-01-20,362.56048583984375,363.41047466974624,359.5382713091085,359.9349193128085,61836100
2021-01-21,362.8909912109375,363.5615632075733,361.9560064447179,363.1271008041826,47840100
2021-01-22,361.6065368652344,362.7870847270113,360.6243129740846,361.0115361313837,52860500
2021-01-25,363.0326232910156,363.3914856062101,357.4320827097761,362.35262661585836,70402000
2021-01-26,362.4659423828125,364.4114827558225,362.22983283441846,363.99592764489154,42665300
2021-01-27,353.607177734375,359.1888120254403,351.34053138407756,359.0943624229337,123351100
2021-01-28,356.6482238769531,360.7092968563918,355.00491053153803,355.4487688435801,94198100
2021-01-29,349.5082702636719,355.7415684810777,347.8082641196695,354.759344630452,126765100
2021-02-01,355.3260192871094,356.37433192810187,349.8010496651537,352.9554700157922,75817600
2021-02-02,360.35040283203125,361.9276273915181,355.41100922958583,358.55597592105977,64450700
2021-02-03,360.6337890625,362.381005771248,359.33991313684527,361.1910042293601,52427100
2021-02-04,364.732666015625,364.77987640657886,360.7471348364491,361.68211962432645,47142600
2021-02-05,366.168212890625,366.8859953150962,364.68546647129796,366.6310073168109,48669800
2021-02-08,368.8126220703125,368.859832458101,366.77263181556293,367.64149894027054,38365200
2021-02-09,368.56707763671875,369.17153203420577,367.5470968684245,367.9626232392318,35551100
2021-02-10,368.4065246582031,370.48430070234235,365.96988622641544,370.33318709713467,59154400
2021-02-11,369.0014953613281,369.9270553094596,366.5365251310788,369.50204652812033,42913300
2021-02-12,370.82427978515625,371.06981415205564,368.11371756716676,368.1892887738823,50593300
2021-02-16,370.5031433105469,372.2692671884747,369.7759361763204,372.0709143884372,50972400
2021-02-17,370.58819580078125,370.8431837916259,367.69818779467977,368.72765100898835,52290600
2021-02-18,369.0109558105469,369.7664949669706,366.1965191322215,367.94373585616916,59712800
2021-02-19,368.3592834472656,370.5787193037305,367.9059426695715,370.28594572500225,83241000
2021-02-22,365.52587890625,367.9719701414447,365.2519837854397,365.5542108965432,67414200
2021-02-23,365.96978759765625,367.3392344606788,359.07540054718334,363.28758667751185,107284100
2021-02-24,370.0025329589844,370.43699527073045,363.86368482952884,364.86478698795975,72433900
2021-02-25,361.08709716796875,370.10650059110185,359.6232292725242,368.7181750810474,146670500
2021-02-26,359.2265930175781,364.15656285214834,357.2149633406795,362.9949220111465,152701600
2021-03-01,367.93426513671875,369.1998378389215,359.42489553923235,364.16596549251943,105348800
2021-03-02,365.0632019042969,368.3970680723539,364.553197133492,368.16095848871817,79595300
2021-03-03,360.2276916503906,365.3370778103655,360.1237884434527,364.35488266860966,119940200
2021-03-04,355.7699279785156,362.66431621103095,351.21772834213556,360.03877882467367,183433000
2021-03-05,362.3148498535156,363.382069685747,351.9354827263914,359.32096792435306,152039600
2021-03-08,360.5109558105469,366.1397994897404,360.22763587544046,363.2876064624573,123149200
2021-03-09,365.658203125,368.24595494186076,363.9015328331235,364.41153760456774,113633600
2021-03-10,367.93426513671875,369.65314978290337,366.602632479302,368.03816833852795,109899400
2021-03-11,371.66485595703125,373.6670608265538,369.97430308920946,370.4370975210331,86245000
2021-03-12,372.1653747558594,372.3070347442927,369.4642949031594,370.28595165804404,64653600
2021-03-15,374.3848571777344,374.64929879633274,370.2482120695366,372.4204090207394,73427200
2021-03-16,373.9126281738281,375.7259338477056,373.1287281242665,375.0081802285339,73722500
2021-03-17,375.1875915527344,375.99979470656734,371.44759490093605,372.6092644578998,97959300
2021-03-18,369.728759765625,374.67760781959913,369.03930934921584,372.5620750005518,115349100
2021-03-19,369.04461669921875,371.02495426639285,366.83685188570126,369.4236235546316,113624500
2021-03-22,371.99139404296875,373.3937510952082,369.50886610002664,369.56571567762325,73778600
2021-03-23,369.06353759765625,372.81575442761164,368.26761456805167,371.34709209614505,90686600
2021-03-24,367.18743896484375,372.1430396932492,367.1400739509088,370.48485937634734,97588600
2021-03-25,369.25311279296875,370.0584915999335,363.75741161683464,365.72829373392153,116128600
2021-03-26,375.2034912109375,375.6109227697841,369.81203527431927,370.4184403290086,114409100
2021-03-29,375.0140075683594,375.93311425956165,372.19983791932697,373.706409500838,108107600
2021-03-30,374.0191345214844,374.70135838571224,372.3988347712134,373.72540205792205,76262200
2021-03-31,375.53515625,377.1175466185609,374.5686845052416,374.59710929431196,112734200
2021-04-01,379.59063720703125,379.6475157086103,377.2881422569896,377.4966003748764,99682900
2021-04-05,385.0389709472656,385.5885555310234,382.2153449641665,382.29113477759535,91684800
2021-04-06,384.8114929199219,385.87272358644833,384.1292690748167,384.47039545555276,62021000
2021-04-07,385.2568359375,385.60741797208976,384.17666504488204,384.6409462348666,55836300
2021-04-08,387.0855407714844,387.1423903456492,385.57896922338693,386.5265006812871,57863100
2021-04-09,389.89971923828125,390.07029688102585,386.83921106603276,386.96239478498376,61104600
2021-04-12,390.0419006347656,390.31666396413743,388.6774528911601,389.29334261461736,56704900
2021-04-13,391.1978759765625,391.8327348611848,389.54918027327744,389.9376716927673,56551000
2021-04-14,389.86187744140625,392.240162027506,389.31229293566855,391.16944672294653,61659900
2021-04-15,394.0499267578125,394.32471899391356,391.9843149937753,392.03168000300747,60229800
2021-04-16,395.3670654296875,395.98295521875355,393.9173431622184,395.3575808599512,82037300
